iso3,year,specimen,pathogen,antibiotic,path.label,antibiotic.label,tot,ast,sus,int,res,unk,p.sus,p.int,p.res,p.unk
BRN,2019,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,40,40,40,0,0,0,100,0,0,0
BRN,2019,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,252,252,221,0,31,0,87.7,0,12.3,0
BTN,2019,BLOOD,ACISPP,AMK,Acinetobacter spp.,Amikacin,20,19,14,0,5,1,73.68,0,26.32,5
BTN,2019,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,20,20,10,1,9,0,50,5,45,0
BTN,2019,BLOOD,ACISPP,IPM,Acinetobacter spp.,Imipenem,20,19,8,0,11,1,42.11,0,57.89,5
BTN,2019,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,20,20,8,0,12,0,40,0,60,0
BTN,2019,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,20,20,8,5,7,0,40,25,35,0
BTN,2019,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,119,118,14,4,100,1,11.86,3.39,84.75,0.84
BTN,2019,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,119,113,51,5,57,6,45.13,4.42,50.44,5.04
BTN,2019,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,119,118,48,3,67,1,40.68,2.54,56.78,0.84
BTN,2019,BLOOD,ESCCOL,IPM,E. coli,Imipenem,119,41,24,2,15,78,58.54,4.88,36.59,65.55
BTN,2019,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,119,118,48,3,67,1,40.68,2.54,56.78,0.84
BTN,2019,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,119,47,28,2,17,72,59.57,4.26,36.17,60.5
BTN,2019,BLOOD,ESCCOL,J01MA,E. coli,Fluoroquinolones,119,113,51,5,57,6,45.13,4.42,50.44,5.04
BTN,2019,BLOOD,ESCCOL,MEM,E. coli,Meropenem,119,47,35,1,11,72,74.47,2.13,23.4,60.5
BTN,2019,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,119,116,67,1,48,3,57.76,0.86,41.38,2.52
BTN,2019,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,36,33,14,5,14,3,42.42,15.15,42.42,8.33
BTN,2019,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,36,35,17,0,18,1,48.57,0,51.43,2.78
BTN,2019,BLOOD,KLEPNE,IPM,K. pneumoniae,Imipenem,36,19,6,2,11,17,31.58,10.53,57.89,47.22
BTN,2019,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,36,35,17,0,18,1,48.57,0,51.43,2.78
BTN,2019,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,36,19,6,2,11,17,31.58,10.53,57.89,47.22
BTN,2019,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,36,33,14,5,14,3,42.42,15.15,42.42,8.33
BTN,2019,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,36,19,8,3,8,17,42.11,15.79,42.11,47.22
BTN,2019,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,36,33,15,0,18,3,45.45,0,54.55,8.33
BTN,2019,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,102,101,80,0,21,1,79.21,0,20.79,0.98
CAN,2015,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,2514,2514,2383,0,131,0,94.79,0,5.21,0
CAN,2015,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,2514,2514,2463,0,51,0,97.97,0,2.03,0
CAN,2015,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,2514,2514,1558,0,956,0,61.97,0,38.03,0
CAN,2015,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,2514,2514,2435,0,79,0,96.86,0,3.14,0
CAN,2015,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,2514,2514,2514,0,0,0,100,0,0,0
CAN,2016,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,357,275,137,120,18,82,49.82,43.64,6.55,22.97
CAN,2016,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,357,275,256,0,19,82,93.09,0,6.91,22.97
CAN,2016,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,357,275,275,0,0,82,100,0,0,22.97
CAN,2016,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,2723,2723,2536,0,187,0,93.13,0,6.87,0
CAN,2016,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,2723,2723,2716,7,0,0,99.74,0.26,0,0
CAN,2016,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,2723,2723,1525,15,1183,0,56,0.55,43.44,0
CAN,2016,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,2723,2723,2687,36,0,0,98.68,1.32,0,0
CAN,2016,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,2723,2723,2723,0,0,0,100,0,0,0
CAN,2016,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,3370,1988,1620,329,39,1382,81.49,16.55,1.96,41.01
CAN,2016,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,3370,1988,1922,0,66,1382,96.68,0,3.32,41.01
CAN,2016,STOOL,SALSPP,MEM,Salmonella spp.,Meropenem,3370,1988,1988,0,0,1382,100,0,0,41.01
CAN,2016,URINE,ESCCOL,AMP,E. coli,Ampicillin,19629,19627,10720,0,8907,2,54.62,0,45.38,0.01
CAN,2016,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,19629,19629,15842,0,3787,0,80.71,0,19.29,0
CAN,2016,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,19629,13617,12556,0,1061,6012,92.21,0,7.79,30.63
CAN,2016,URINE,ESCCOL,ETP,E. coli,Ertapenem,19629,14337,14311,0,26,5292,99.82,0,0.18,26.96
CAN,2016,URINE,ESCCOL,MEM,E. coli,Meropenem,19629,15201,15179,0,22,4428,99.86,0,0.14,22.56
CAN,2016,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,19629,19618,14854,0,4764,11,75.72,0,24.28,0.06
CAN,2017,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,285,285,278,0,7,0,97.54,0,2.46,0
CAN,2017,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,285,285,104,142,39,0,36.49,49.82,13.68,0
CAN,2017,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,285,285,285,0,0,0,100,0,0,0
CAN,2017,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,2936,2935,2588,0,347,1,88.18,0,11.82,0.03
CAN,2017,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,2936,2936,2916,0,20,0,99.32,0,0.68,0
CAN,2017,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,2936,2936,1469,15,1452,0,50.03,0.51,49.46,0
CAN,2017,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,2936,2930,2916,0,14,6,99.52,0,0.48,0.2
CAN,2017,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,2936,2212,2212,0,0,724,100,0,0,24.66
CAN,2017,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,1746,1746,1320,382,44,0,75.6,21.88,2.52,0
CAN,2017,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,1746,1746,1693,1,52,0,96.96,0.06,2.98,0
CAN,2017,STOOL,SALSPP,MEM,Salmonella spp.,Meropenem,1746,1746,1746,0,0,0,100,0,0,0
CAN,2017,URINE,ESCCOL,AMP,E. coli,Ampicillin,31346,31346,17985,0,13361,0,57.38,0,42.62,0
CAN,2017,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,31346,31252,26028,0,5224,94,83.28,0,16.72,0.3
CAN,2017,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,31346,22261,20819,0,1442,9085,93.52,0,6.48,28.98
CAN,2017,URINE,ESCCOL,ETP,E. coli,Ertapenem,31346,23817,23783,0,34,7529,99.86,0,0.14,24.02
CAN,2017,URINE,ESCCOL,MEM,E. coli,Meropenem,31346,22912,22894,0,18,8434,99.92,0,0.08,26.91
CAN,2017,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,31346,31340,24503,0,6837,6,78.18,0,21.82,0.02
CAN,2018,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,351,351,143,169,39,0,40.74,48.15,11.11,0
CAN,2018,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,351,351,338,0,13,0,96.3,0,3.7,0
CAN,2018,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,351,351,351,0,0,0,100,0,0,0
CAN,2018,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,3123,3123,2909,0,214,0,93.15,0,6.85,0
CAN,2018,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,3123,3122,3105,0,17,1,99.46,0,0.54,0.03
CAN,2018,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,3123,3123,1360,26,1737,0,43.55,0.83,55.62,0
CAN,2018,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,3123,3123,3108,0,15,0,99.52,0,0.48,0
CAN,2018,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,3123,2416,2416,0,0,707,100,0,0,22.64
CAN,2018,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,1952,1952,1517,384,51,0,77.72,19.67,2.61,0
CAN,2018,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,1952,1952,1907,1,44,0,97.69,0.05,2.25,0
CAN,2018,STOOL,SALSPP,MEM,Salmonella spp.,Meropenem,1952,1952,1952,0,0,0,100,0,0,0
CAN,2019,BLOOD,STAAUR,OXA,S. aureus,Oxacillin,379,379,325,0,54,0,85.75,0,14.25,0
CAN,2019,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,19128,2619,2340,0,279,16509,89.35,0,10.65,86.31
CAN,2019,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,19128,2619,2567,0,52,16509,98.01,0,1.99,86.31
CAN,2019,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,19128,2619,1126,44,1449,16509,42.99,1.68,55.33,86.31
CAN,2019,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,19128,2619,2593,0,26,16509,99.01,0,0.99,86.31
CAN,2019,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,19128,2057,2057,0,0,17071,100,0,0,89.25
CAN,2019,URINE,ESCCOL,AMP,E. coli,Ampicillin,16141,15177,8260,0,6917,964,54.42,0,45.58,5.97
CAN,2019,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,16141,15113,14916,0,197,1028,98.7,0,1.3,6.37
CAN,2019,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,16141,15934,12334,0,3600,207,77.41,0,22.59,1.28
CAN,2019,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,16141,16141,14761,0,1380,0,91.45,0,8.55,0
CAN,2019,URINE,ESCCOL,ETP,E. coli,Ertapenem,16141,14841,14833,0,8,1300,99.95,0,0.05,8.05
CAN,2019,URINE,ESCCOL,IPM,E. coli,Imipenem,16141,2971,2971,0,0,13170,100,0,0,81.59
CAN,2019,URINE,ESCCOL,MEM,E. coli,Meropenem,16141,16134,16134,0,0,7,100,0,0,0.04
CAN,2019,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,16141,16141,11877,0,4264,0,73.58,0,26.42,0
CHE,2016,BLOOD,SALSPP,J01DH,Salmonella spp.,Carbapenems,79,71,71,0,0,8,100,0,0,10.13
CHE,2016,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,1630,633,602,0,31,997,95.1,0,4.9,61.17
CHE,2016,GENITAL,NEIGON,J01DD,N. gonorrhoeae,Third-generation cephalosporins,112,109,108,0,1,3,99.08,0,0.92,2.68
CHE,2016,STOOL,SALSPP,J01DH,Salmonella spp.,Carbapenems,395,208,208,0,0,187,100,0,0,47.34
CHE,2016,STOOL,SHISPP,CIP,Shigella spp.,Ciprofloxacin,91,91,75,2,14,0,82.42,2.2,15.38,0
CHE,2016,BLOOD,ACISPP,AMK,Acinetobacter spp.,Amikacin,73,61,55,1,5,12,90.16,1.64,8.2,16.44
CHE,2016,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,73,71,60,0,11,2,84.51,0,15.49,2.74
CHE,2016,BLOOD,ACISPP,IPM,Acinetobacter spp.,Imipenem,73,73,68,0,5,0,93.15,0,6.85,0
CHE,2016,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,73,73,66,0,7,0,90.41,0,9.59,0
CHE,2016,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,73,67,64,0,3,6,95.52,0,4.48,8.22
CHE,2016,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,4729,2912,1570,42,1300,1817,53.91,1.44,44.64,38.42
CHE,2016,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,4729,4684,4266,92,326,45,91.08,1.96,6.96,0.95
CHE,2016,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,4729,4686,3888,60,738,43,82.97,1.28,15.75,0.91
CHE,2016,BLOOD,ESCCOL,COL,E. coli,Colistin,4729,81,79,0,2,4648,97.53,0,2.47,98.29
CHE,2016,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,4729,4622,4189,22,411,107,90.63,0.48,8.89,2.26
CHE,2016,BLOOD,ESCCOL,CTX,E. coli,Cefotaxime,4729,613,541,1,71,4116,88.25,0.16,11.58,87.04
CHE,2016,BLOOD,ESCCOL,ETP,E. coli,Ertapenem,4729,2985,2983,0,2,1744,99.93,0,0.07,36.88
CHE,2016,BLOOD,ESCCOL,FEP,E. coli,Cefepime,4729,4393,4041,102,250,336,91.99,2.32,5.69,7.11
CHE,2016,BLOOD,ESCCOL,IPM,E. coli,Imipenem,4729,4357,4356,1,0,372,99.98,0.02,0,7.87
CHE,2016,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,4729,4706,4246,29,431,23,90.23,0.62,9.16,0.49
CHE,2016,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,4729,4724,4720,2,2,5,99.92,0.04,0.04,0.11
CHE,2016,BLOOD,ESCCOL,LVX,E. coli,Levofloxacin,4729,1255,990,14,251,3474,78.88,1.12,20,73.46
CHE,2016,BLOOD,ESCCOL,MEM,E. coli,Meropenem,4729,3453,3450,2,1,1276,99.91,0.06,0.03,26.98
CHE,2016,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,927,906,839,10,57,21,92.6,1.1,6.29,2.27
CHE,2016,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,927,920,839,29,52,7,91.2,3.15,5.65,0.76
CHE,2016,BLOOD,KLEPNE,COL,K. pneumoniae,Colistin,927,14,14,0,0,913,100,0,0,98.49
CHE,2016,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,927,901,843,3,55,26,93.56,0.33,6.1,2.8
CHE,2016,BLOOD,KLEPNE,CTX,K. pneumoniae,Cefotaxime,927,135,123,2,10,792,91.11,1.48,7.41,85.44
CHE,2016,BLOOD,KLEPNE,ETP,K. pneumoniae,Ertapenem,927,547,541,1,5,380,98.9,0.18,0.91,40.99
CHE,2016,BLOOD,KLEPNE,FEP,K. pneumoniae,Cefepime,927,865,817,15,33,62,94.45,1.73,3.82,6.69
CHE,2016,BLOOD,KLEPNE,IPM,K. pneumoniae,Imipenem,927,839,832,1,6,88,99.17,0.12,0.72,9.49
CHE,2016,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,927,921,850,5,66,6,92.29,0.54,7.17,0.65
CHE,2016,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,927,926,917,2,7,1,99.03,0.22,0.76,0.11
CHE,2016,BLOOD,KLEPNE,LVX,K. pneumoniae,Levofloxacin,927,298,268,8,22,629,89.93,2.68,7.38,67.85
CHE,2016,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,927,703,696,2,5,224,99,0.28,0.71,24.16
CHE,2016,BLOOD,SALSPP,CAZ,Salmonella spp.,Ceftazidime,79,70,69,0,1,9,98.57,0,1.43,11.39
CHE,2016,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,79,66,61,0,5,13,92.42,0,7.58,16.46
CHE,2016,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,79,78,77,0,1,1,98.72,0,1.28,1.27
CHE,2016,BLOOD,SALSPP,ETP,Salmonella spp.,Ertapenem,79,45,45,0,0,34,100,0,0,43.04
CHE,2016,BLOOD,SALSPP,IPM,Salmonella spp.,Imipenem,79,63,63,0,0,16,100,0,0,20.25
CHE,2016,BLOOD,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,79,79,78,0,1,0,98.73,0,1.27,0
CHE,2016,BLOOD,SALSPP,LVX,Salmonella spp.,Levofloxacin,79,20,19,0,1,59,95,0,5,74.68
CHE,2016,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,79,44,44,0,0,35,100,0,0,44.3
CHE,2016,BLOOD,STRPNE,CRO,S. pneumoniae,Ceftriaxone,562,400,400,0,0,162,100,0,0,28.83
CHE,2016,BLOOD,STRPNE,CTX,S. pneumoniae,Cefotaxime,562,44,43,1,0,518,97.73,2.27,0,92.17
CHE,2016,BLOOD,STRPNE,OXA,S. pneumoniae,Oxacillin,562,158,136,0,22,404,86.08,0,13.92,71.89
CHE,2016,BLOOD,STRPNE,PEN,S. pneumoniae,Penicillin G,562,515,491,13,11,47,95.34,2.52,2.14,8.36
CHE,2016,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,112,83,69,6,8,29,83.13,7.23,9.64,25.89
CHE,2016,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,112,64,64,0,0,48,100,0,0,42.86
CHE,2016,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,112,107,45,1,61,5,42.06,0.93,57.01,4.46
CHE,2016,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,112,109,108,0,1,3,99.08,0,0.92,2.68
CHE,2016,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,112,44,44,0,0,68,100,0,0,60.71
CHE,2016,STOOL,SALSPP,CAZ,Salmonella spp.,Ceftazidime,395,201,200,0,1,194,99.5,0,0.5,49.11
CHE,2016,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,395,358,314,0,44,37,87.71,0,12.29,9.37
CHE,2016,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,395,249,247,0,2,146,99.2,0,0.8,36.96
CHE,2016,STOOL,SALSPP,CTX,Salmonella spp.,Cefotaxime,395,31,31,0,0,364,100,0,0,92.15
CHE,2016,STOOL,SALSPP,ETP,Salmonella spp.,Ertapenem,395,186,186,0,0,209,100,0,0,52.91
CHE,2016,STOOL,SALSPP,IPM,Salmonella spp.,Imipenem,395,183,183,0,0,212,100,0,0,53.67
CHE,2016,STOOL,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,395,250,248,0,2,145,99.2,0,0.8,36.71
CHE,2016,STOOL,SALSPP,LVX,Salmonella spp.,Levofloxacin,395,86,75,0,11,309,87.21,0,12.79,78.23
CHE,2016,STOOL,SALSPP,MEM,Salmonella spp.,Meropenem,395,135,135,0,0,260,100,0,0,65.82
CHE,2016,STOOL,SHISPP,CAZ,Shigella spp.,Ceftazidime,91,62,61,1,0,29,98.39,1.61,0,31.87
CHE,2016,STOOL,SHISPP,CRO,Shigella spp.,Ceftriaxone,91,70,68,0,2,21,97.14,0,2.86,23.08
CHE,2016,STOOL,SHISPP,J01DD,Shigella spp.,Third-generation cephalosporins,91,70,68,0,2,21,97.14,0,2.86,23.08
CHE,2016,STOOL,SHISPP,LVX,Shigella spp.,Levofloxacin,91,14,12,0,2,77,85.71,0,14.29,84.62
CHE,2016,URINE,ESCCOL,AMP,E. coli,Ampicillin,77086,39138,22708,463,15967,37948,58.02,1.18,40.8,49.23
CHE,2016,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,77086,70439,66555,923,2961,6647,94.49,1.31,4.2,8.62
CHE,2016,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,77086,74154,63662,878,9614,2932,85.85,1.18,12.96,3.8
CHE,2016,URINE,ESCCOL,COL,E. coli,Colistin,77086,1097,1094,1,2,75989,99.73,0.09,0.18,98.58
CHE,2016,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,77086,72841,68553,149,4139,4245,94.11,0.2,5.68,5.51
CHE,2016,URINE,ESCCOL,CTX,E. coli,Cefotaxime,77086,6449,6111,5,333,70637,94.76,0.08,5.16,91.63
CHE,2016,URINE,ESCCOL,ETP,E. coli,Ertapenem,77086,61080,61030,17,33,16006,99.92,0.03,0.05,20.76
CHE,2016,URINE,ESCCOL,FEP,E. coli,Cefepime,77086,65139,61839,1238,2062,11947,94.93,1.9,3.17,15.5
CHE,2016,URINE,ESCCOL,IPM,E. coli,Imipenem,77086,62173,62159,12,2,14913,99.98,0.02,0,19.35
CHE,2016,URINE,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,77086,74310,69778,202,4330,2776,93.9,0.27,5.83,3.6
CHE,2016,URINE,ESCCOL,J01DH,E. coli,Carbapenems,77086,68832,68769,25,38,8254,99.91,0.04,0.06,10.71
CHE,2016,URINE,ESCCOL,LVX,E. coli,Levofloxacin,77086,14423,11985,209,2229,62663,83.1,1.45,15.45,81.29
CHE,2016,URINE,ESCCOL,MEM,E. coli,Meropenem,77086,37629,37611,11,7,39457,99.95,0.03,0.02,51.19
CHE,2016,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,77086,74825,58177,110,16538,2261,77.75,0.15,22.1,2.93
CHE,2016,URINE,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,10838,9780,9288,67,425,1058,94.97,0.69,4.35,9.76
CHE,2016,URINE,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,10838,10390,9635,263,492,448,92.73,2.53,4.74,4.13
CHE,2016,URINE,KLEPNE,COL,K. pneumoniae,Colistin,10838,118,117,0,1,10720,99.15,0,0.85,98.91
CHE,2016,URINE,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,10838,10163,9665,10,488,675,95.1,0.1,4.8,6.23
CHE,2016,URINE,KLEPNE,CTX,K. pneumoniae,Cefotaxime,10838,1129,1087,0,42,9709,96.28,0,3.72,89.58
CHE,2016,URINE,KLEPNE,ETP,K. pneumoniae,Ertapenem,10838,8153,8127,5,21,2685,99.68,0.06,0.26,24.77
CHE,2016,URINE,KLEPNE,FEP,K. pneumoniae,Cefepime,10838,9034,8647,119,268,1804,95.72,1.32,2.97,16.65
CHE,2016,URINE,KLEPNE,IPM,K. pneumoniae,Imipenem,10838,8489,8476,6,7,2349,99.85,0.07,0.08,21.67
CHE,2016,URINE,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,10838,10396,9840,38,518,442,94.65,0.37,4.98,4.08
CHE,2016,URINE,KLEPNE,J01DH,K. pneumoniae,Carbapenems,10838,9531,9494,11,26,1307,99.61,0.12,0.27,12.06
CHE,2016,URINE,KLEPNE,LVX,K. pneumoniae,Levofloxacin,10838,2389,2176,70,143,8449,91.08,2.93,5.99,77.96
CHE,2016,URINE,KLEPNE,MEM,K. pneumoniae,Meropenem,10838,5419,5406,4,9,5419,99.76,0.07,0.17,50
CHE,2016,URINE,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,10838,10446,9266,89,1091,392,88.7,0.85,10.44,3.62
CHE,2017,BLOOD,ESCCOL,J01C,E. coli,Penicillins,5397,5391,2697,36,2658,6,50.03,0.67,49.3,0.11
CHE,2017,BLOOD,STRPNE,OXA,S. pneumoniae,Oxacillin,725,192,163,0,29,533,84.9,0,15.1,73.52
CHE,2017,STOOL,SALSPP,ETP,Salmonella spp.,Ertapenem,504,70,70,0,0,434,100,0,0,86.11
CHE,2017,URINE,ESCCOL,COL,E. coli,Colistin,85404,636,633,0,3,84768,99.53,0,0.47,99.26
CHE,2017,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,85404,9755,9190,17,548,75649,94.21,0.17,5.62,88.58
CHE,2017,URINE,ESCCOL,LVX,E. coli,Levofloxacin,85404,2368,1938,44,386,83036,81.84,1.86,16.3,97.23
CHE,2017,URINE,KLEPNE,CTX,K. pneumoniae,Cefotaxime,12246,150,143,0,7,12096,95.33,0,4.67,98.78
CHE,2017,BLOOD,ACISPP,AMK,Acinetobacter spp.,Amikacin,88,74,62,2,10,14,83.78,2.7,13.51,15.91
CHE,2017,BLOOD,ACISPP,COL,Acinetobacter spp.,Colistin,88,20,20,0,0,68,100,0,0,77.27
CHE,2017,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,88,78,69,0,9,10,88.46,0,11.54,11.36
CHE,2017,BLOOD,ACISPP,IPM,Acinetobacter spp.,Imipenem,88,80,72,0,8,8,90,0,10,9.09
CHE,2017,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,88,87,75,3,9,1,86.21,3.45,10.34,1.14
CHE,2017,BLOOD,ACISPP,J01GB,Acinetobacter spp.,Aminoglycosides,88,85,72,0,13,3,84.71,0,15.29,3.41
CHE,2017,BLOOD,ACISPP,J01XB,Acinetobacter spp.,Polymyxins,88,25,25,0,0,63,100,0,0,71.59
CHE,2017,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,88,75,63,3,9,13,84,4,12,14.77
CHE,2017,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,5397,3930,1950,36,1944,1467,49.62,0.92,49.47,27.18
CHE,2017,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,5397,5370,4899,107,364,27,91.23,1.99,6.78,0.5
CHE,2017,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,5397,5389,4363,92,934,8,80.96,1.71,17.33,0.15
CHE,2017,BLOOD,ESCCOL,COL,E. coli,Colistin,5397,710,704,0,6,4687,99.15,0,0.85,86.84
CHE,2017,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,5397,5283,4788,13,482,114,90.63,0.25,9.12,2.11
CHE,2017,BLOOD,ESCCOL,CTX,E. coli,Cefotaxime,5397,671,605,2,64,4726,90.16,0.3,9.54,87.57
CHE,2017,BLOOD,ESCCOL,ETP,E. coli,Ertapenem,5397,4057,4050,3,4,1340,99.83,0.07,0.1,24.83
CHE,2017,BLOOD,ESCCOL,IPM,E. coli,Imipenem,5397,4896,4894,0,2,501,99.96,0,0.04,9.28
CHE,2017,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,5397,5394,4850,34,510,3,89.91,0.63,9.45,0.06
CHE,2017,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,5397,5375,5373,0,2,22,99.96,0,0.04,0.41
CHE,2017,BLOOD,ESCCOL,J01MA,E. coli,Fluoroquinolones,5397,5394,4366,91,937,3,80.94,1.69,17.37,0.06
CHE,2017,BLOOD,ESCCOL,J01XB,E. coli,Polymyxins,5397,956,950,0,6,4441,99.37,0,0.63,82.29
CHE,2017,BLOOD,ESCCOL,LVX,E. coli,Levofloxacin,5397,1884,1523,30,331,3513,80.84,1.59,17.57,65.09
